protein,num_pfams,pfam_accession,pfam_name
NP_415951.1,5,PF13443,HTH_26
NP_415951.1,5,PF13560,HTH_31
NP_415952.2,2,PF01136,Peptidase_U32
NP_415952.2,2,PF12392,DUF3656
NP_415955.2,3,PF01381,HTH_3
NP_415955.2,3,PF15919,HicB_lk_antitox
NP_415955.2,3,PF15970,HicB-like_2
NP_415956.1,2,PF00155,Aminotran_1_2
NP_415956.1,2,PF00392,GntR
NP_415957.1,3,PF01547,SBP_bac_1
NP_415957.1,3,PF13343,SBP_bac_6
NP_415957.1,3,PF13416,SBP_bac_8
NP_415958.1,2,PF00005,ABC_tran
NP_415958.1,2,PF08402,TOBE_2
NP_415965.1,7,PF00583,Acetyltransf_1
NP_415965.1,7,PF08445,FR47
NP_415965.1,7,PF12746,GNAT_acetyltran
NP_415965.1,7,PF13302,Acetyltransf_3
NP_415965.1,7,PF13420,Acetyltransf_4
NP_415965.1,7,PF13508,Acetyltransf_7
NP_415965.1,7,PF13673,Acetyltransf_10
NP_415966.6,3,PF00107,ADH_zinc_N
NP_415966.6,3,PF13602,ADH_zinc_N_2
NP_415966.6,3,PF16884,ADH_N_2
NP_415967.2,2,PF00392,GntR
NP_415967.2,2,PF07729,FCD
NP_415968.1,3,PF00593,TonB_dep_Rec_b-barrel
NP_415968.1,3,PF07715,Plug
NP_415968.1,3,PF14905,OMP_b-brl_3
NP_415969.1,4,PF08450,SGL
NP_415969.1,4,PF13360,PQQ_2
NP_415969.1,4,PF16819,DUF5074
NP_415969.1,4,PF21783,YNCE
NP_415970.4,2,PF00324,AA_permease
NP_415970.4,2,PF13520,AA_permease_2
NP_415971.1,3,PF02798,GST_N
NP_415971.1,3,PF13409,GST_N_2
NP_415971.1,3,PF13417,GST_N_3
NP_415977.1,2,PF01609,DDE_Tnp_1
NP_415977.1,2,PF13808,DDE_Tnp_1_assoc
NP_415984.1,5,PF12837,Fer4_6
NP_415984.1,5,PF12838,Fer4_7
NP_415984.1,5,PF13237,Fer4_10
NP_415984.1,5,PF13247,Fer4_11
NP_415984.1,5,PF14711,Nitr_red_bet_C
NP_415985.1,4,PF00384,Molybdopterin
NP_415985.1,4,PF01568,Molydop_binding
NP_415985.1,4,PF14710,Nitr_red_alph_N
NP_415985.1,4,PF28599,NarG_dom_V
NP_415991.1,3,PF00384,Molybdopterin
NP_415991.1,3,PF01568,Molydop_binding
NP_415991.1,3,PF04879,Molybdop_Fe4S4
NP_415992.1,11,PF00037,Fer4
NP_415992.1,11,PF09163,Form-deh_trans
NP_415992.1,11,PF12797,Fer4_2
NP_415992.1,11,PF12800,Fer4_4
NP_415992.1,11,PF12837,Fer4_6
NP_415992.1,11,PF12838,Fer4_7
NP_415992.1,11,PF13187,Fer4_9
NP_415992.1,11,PF13237,Fer4_10
NP_415992.1,11,PF13247,Fer4_11
NP_415992.1,11,PF13534,Fer4_17
NP_415992.1,11,PF14697,Fer4_21
NP_415995.4,3,PF00107,ADH_zinc_N
NP_415995.4,3,PF08240,ADH_N
NP_415995.4,3,PF13602,ADH_zinc_N_2
NP_415996.2,2,PF00390,malic
NP_415996.2,2,PF03949,Malic_M
NP_416000.1,4,PF00005,ABC_tran
NP_416000.1,4,PF08352,oligo_HPY
NP_416000.1,4,PF13304,AAA_21
NP_416000.1,4,PF13401,AAA_22
NP_416001.1,2,PF00005,ABC_tran
NP_416001.1,2,PF08352,oligo_HPY
NP_416002.1,2,PF00528,BPD_transp_1
NP_416002.1,2,PF12911,OppC_N
NP_416003.1,2,PF00528,BPD_transp_1
NP_416003.1,2,PF19300,BPD_transp_1_N
NP_416005.1,2,PF01427,Peptidase_M15
NP_416005.1,2,PF02557,VanY
NP_416006.4,7,PF00563,EAL
NP_416006.4,7,PF00989,PAS
NP_416006.4,7,PF00990,GGDEF
NP_416006.4,7,PF08447,PAS_3
NP_416006.4,7,PF08448,PAS_4
NP_416006.4,7,PF13188,PAS_8
NP_416006.4,7,PF13426,PAS_9
NP_416007.3,3,PF00990,GGDEF
NP_416007.3,3,PF11563,Protoglobin
NP_416007.3,3,PF21118,DosC_2nd
NP_416009.1,2,PF00324,AA_permease
NP_416009.1,2,PF13520,AA_permease_2
NP_416011.1,2,PF00675,Peptidase_M16
NP_416011.1,2,PF05193,Peptidase_M16_C
NP_416013.1,3,PF00005,ABC_tran
NP_416013.1,3,PF05992,SbmA_BacA
NP_416013.1,3,PF06472,ABC_membrane_2
NP_416014.4,4,PF04055,Radical_SAM
NP_416014.4,4,PF12345,DUF3641
NP_416014.4,4,PF13186,SPASM
NP_416014.4,4,PF13353,Fer4_12
NP_416015.2,3,PF00884,Sulfatase
NP_416015.2,3,PF01663,Phosphodiest
NP_416015.2,3,PF16347,SGSH_C
NP_416016.1,2,PF00165,HTH_AraC
NP_416016.1,2,PF12833,HTH_18
NP_416024.1,2,PF07804,HipA_C
NP_416024.1,2,PF13657,Couple_hipA
NP_416025.1,4,PF01381,HTH_3
NP_416025.1,4,PF12844,HTH_19
NP_416025.1,4,PF13443,HTH_26
NP_416025.1,4,PF17762,HTH_ParB
NP_416028.3,2,PF00370,FGGY_N
NP_416028.3,2,PF02782,FGGY_C
NP_416030.1,2,PF00005,ABC_tran
NP_416030.1,2,PF13304,AAA_21
NP_416036.1,7,PF01728,FtsJ
NP_416036.1,7,PF05175,MTS
NP_416036.1,7,PF08241,Methyltransf_11
NP_416036.1,7,PF08242,Methyltransf_12
NP_416036.1,7,PF13489,Methyltransf_23
NP_416036.1,7,PF13649,Methyltransf_25
NP_416036.1,7,PF13847,Methyltransf_31
NP_416043.1,2,PF00126,HTH_1
NP_416043.1,2,PF03466,LysR_substrate
NP_416047.4,2,PF01047,MarR
NP_416047.4,2,PF12802,MarR_2
NP_416048.2,2,PF00165,HTH_AraC
NP_416048.2,2,PF12833,HTH_18
NP_416052.1,2,PF00990,GGDEF
NP_416052.1,2,PF13682,CZB
NP_416057.1,4,PF00106,adh_short
NP_416057.1,4,PF01370,Epimerase
NP_416057.1,4,PF08659,KR
NP_416057.1,4,PF13561,adh_short_C2
NP_416058.1,2,PF00392,GntR
NP_416058.1,2,PF07729,FCD
NP_416060.1,2,PF01232,Mannitol_dh
NP_416060.1,2,PF08125,Mannitol_dh_C
NP_416063.1,3,PF00239,Resolvase
NP_416063.1,3,PF02796,HTH_7
NP_416063.1,3,PF13518,HTH_28
NP_416064.1,2,PF02413,Caudo_TAP
NP_416064.1,2,PF28596,Caudo_TAP_N
NP_416065.1,2,PF03335,Phage_fiber
NP_416065.1,2,PF07484,Collar
NP_416077.4,3,PF00684,DnaJ_CXXCXGXG
NP_416077.4,3,PF03589,Antiterm
NP_416077.4,3,PF27659,CHP02642
NP_416088.1,2,PF01381,HTH_3
NP_416088.1,2,PF07022,Phage_CI_repr
NP_416097.1,2,PF00107,ADH_zinc_N
NP_416097.1,2,PF08240,ADH_N
NP_416098.1,2,PF02746,MR_MLE_N
NP_416098.1,2,PF13378,MR_MLE_C
NP_416101.1,7,PF00583,Acetyltransf_1
NP_416101.1,7,PF08445,FR47
NP_416101.1,7,PF13302,Acetyltransf_3
NP_416101.1,7,PF13420,Acetyltransf_4
NP_416101.1,7,PF13508,Acetyltransf_7
NP_416101.1,7,PF13523,Acetyltransf_8
NP_416101.1,7,PF13673,Acetyltransf_10
NP_416104.1,3,PF00384,Molybdopterin
NP_416104.1,3,PF01568,Molydop_binding
NP_416104.1,3,PF04879,Molybdop_Fe4S4
NP_416105.4,3,PF00384,Molybdopterin
NP_416105.4,3,PF01568,Molydop_binding
NP_416105.4,3,PF04879,Molybdop_Fe4S4
NP_416106.1,8,PF00037,Fer4
NP_416106.1,8,PF12797,Fer4_2
NP_416106.1,8,PF12800,Fer4_4
NP_416106.1,8,PF12837,Fer4_6
NP_416106.1,8,PF12838,Fer4_7
NP_416106.1,8,PF13187,Fer4_9
NP_416106.1,8,PF13237,Fer4_10
NP_416106.1,8,PF13247,Fer4_11
NP_416110.4,2,PF01656,CbiA
NP_416110.4,2,PF13500,AAA_26
NP_416112.1,2,PF00126,HTH_1
NP_416112.1,2,PF03466,LysR_substrate
NP_416113.1,2,PF00083,Sugar_tr
NP_416113.1,2,PF07690,MFS_1
NP_416115.1,2,PF00089,Trypsin
NP_416115.1,2,PF13365,Trypsin_2
NP_416120.1,3,PF01262,AlaDh_PNT_C
NP_416120.1,3,PF05222,AlaDh_PNT_N
NP_416120.1,3,PF12769,PNTB_4TM
NP_416122.1,2,PF00324,AA_permease
NP_416122.1,2,PF13520,AA_permease_2
NP_416123.1,2,PF00106,adh_short
NP_416123.1,2,PF13561,adh_short_C2
NP_416125.2,2,PF00072,Response_reg
NP_416125.2,2,PF00486,Trans_reg_C
NP_416126.1,3,PF00512,HisKA
NP_416126.1,3,PF00672,HAMP
NP_416126.1,3,PF02518,HATPase_c
NP_416128.1,2,PF00206,Lyase_1
NP_416128.1,2,PF10415,FumaraseC_C
NP_416129.1,2,PF05681,Fumerase
NP_416129.1,2,PF05683,Fumerase_C
NP_416130.3,4,PF01238,PMI_typeI_C
NP_416130.3,4,PF20511,PMI_typeI_cat
NP_416130.3,4,PF20512,PMI_typeI_hel
NP_416130.3,4,PF21621,MPI_cupin_dom
NP_416133.1,2,PF07690,MFS_1
NP_416133.1,2,PF13347,MFS_2
NP_416134.1,4,PF00703,Glyco_hydro_2
NP_416134.1,4,PF02836,Glyco_hydro_2_C
NP_416134.1,4,PF02837,Glyco_hydro_2_N
NP_416134.1,4,PF22666,Glyco_hydro_2_N2
NP_416136.1,4,PF00106,adh_short
NP_416136.1,4,PF02737,3HCDH_N
NP_416136.1,4,PF08659,KR
NP_416136.1,4,PF13561,adh_short_C2
NP_416137.1,4,PF00356,LacI
NP_416137.1,4,PF00532,Peripla_BP_1
NP_416137.1,4,PF13377,Peripla_BP_3
NP_416137.1,4,PF13407,Peripla_BP_4
NP_416138.1,2,PF00367,PTS_EIIB
NP_416138.1,2,PF02378,PTS_EIIC
NP_416141.4,3,PF01408,GFO_IDH_MocA
NP_416141.4,3,PF02894,GFO_IDH_MocA_C
NP_416141.4,3,PF22725,GFO_IDH_MocA_C3
NP_416145.1,9,PF00037,Fer4
NP_416145.1,9,PF04060,FeS
NP_416145.1,9,PF12797,Fer4_2
NP_416145.1,9,PF12837,Fer4_6
NP_416145.1,9,PF12838,Fer4_7
NP_416145.1,9,PF13187,Fer4_9
NP_416145.1,9,PF13237,Fer4_10
NP_416145.1,9,PF13484,Fer4_16
NP_416145.1,9,PF14697,Fer4_21
NP_416146.1,11,PF00037,Fer4
NP_416146.1,11,PF01512,Complex1_51K
NP_416146.1,11,PF10531,SLBB
NP_416146.1,11,PF12797,Fer4_2
NP_416146.1,11,PF12837,Fer4_6
NP_416146.1,11,PF12838,Fer4_7
NP_416146.1,11,PF13183,Fer4_8
NP_416146.1,11,PF13187,Fer4_9
NP_416146.1,11,PF13237,Fer4_10
NP_416146.1,11,PF13375,RnfC_N
NP_416146.1,11,PF13534,Fer4_17
NP_416150.1,3,PF00633,HHH
NP_416150.1,3,PF00730,HhH-GPD
NP_416150.1,3,PF10576,EndIII_4Fe-2S
NP_416151.1,2,PF00854,PTR2
NP_416151.1,2,PF07690,MFS_1
NP_416152.1,6,PF00043,GST_C
NP_416152.1,6,PF02798,GST_N
NP_416152.1,6,PF13409,GST_N_2
NP_416152.1,6,PF13410,GST_C_2
NP_416152.1,6,PF13417,GST_N_3
NP_416152.1,6,PF14497,GST_C_3
NP_416153.1,2,PF00294,PfkB
NP_416153.1,2,PF08543,Phos_pyr_kin
NP_416154.1,3,PF00579,tRNA-synt_1b
NP_416154.1,3,PF01479,S4
NP_416154.1,3,PF22421,SYY_C-terminal
NP_416155.1,2,PF01243,PNPOx_N
NP_416155.1,2,PF10590,PNP_phzG_C
NP_416159.2,3,PF01047,MarR
NP_416159.2,3,PF12802,MarR_2
NP_416159.2,3,PF13463,HTH_27
NP_416161.4,5,PF00364,Biotin_lipoyl
NP_416161.4,5,PF25876,HH_MFP_RND
NP_416161.4,5,PF25878,HH_AAEA_pHBA
NP_416161.4,5,PF25917,BSH_RND
NP_416161.4,5,PF25963,Beta-barrel_AAEA
NP_416162.1,2,PF04632,FUSC
NP_416162.1,2,PF13515,FUSC_2
NP_416166.3,2,PF00440,TetR_N
NP_416166.3,2,PF16925,TetR_C_13
NP_416168.1,4,PF00903,Glyoxalase
NP_416168.1,4,PF13669,Glyoxalase_4
NP_416168.1,4,PF18029,Glyoxalase_6
NP_416168.1,4,PF21701,GLOD4_C
NP_416170.1,8,PF00270,DEAD
NP_416170.1,8,PF00271,Helicase_C
NP_416170.1,8,PF04851,ResIII
NP_416170.1,8,PF08494,DEAD_assoc
NP_416170.1,8,PF19306,WHD_Lhr
NP_416170.1,8,PF23234,WHD_4th_Lhr
NP_416170.1,8,PF23235,WHD_3rd_Lhr
NP_416170.1,8,PF23236,WHD_2nd_Lhr
NP_416173.1,2,PF00081,Sod_Fe_N
NP_416173.1,2,PF02777,Sod_Fe_C
NP_416174.1,3,PF00083,Sugar_tr
NP_416174.1,3,PF06779,MFS_4
NP_416174.1,3,PF07690,MFS_1
NP_416175.1,4,PF00356,LacI
NP_416175.1,4,PF00532,Peripla_BP_1
NP_416175.1,4,PF13377,Peripla_BP_3
NP_416175.1,4,PF13407,Peripla_BP_4
NP_416176.1,2,PF00126,HTH_1
NP_416176.1,2,PF03466,LysR_substrate
NP_416178.1,9,PF01135,PCMT
NP_416178.1,9,PF01728,FtsJ
NP_416178.1,9,PF02353,CMAS
NP_416178.1,9,PF05175,MTS
NP_416178.1,9,PF08241,Methyltransf_11
NP_416178.1,9,PF08242,Methyltransf_12
NP_416178.1,9,PF13489,Methyltransf_23
NP_416178.1,9,PF13649,Methyltransf_25
NP_416178.1,9,PF13847,Methyltransf_31
NP_416181.1,2,PF03212,Pertactin
NP_416181.1,2,PF16168,AIDA
NP_416186.4,7,PF00037,Fer4
NP_416186.4,7,PF12797,Fer4_2
NP_416186.4,7,PF12837,Fer4_6
NP_416186.4,7,PF12838,Fer4_7
NP_416186.4,7,PF13187,Fer4_9
NP_416186.4,7,PF13237,Fer4_10
NP_416186.4,7,PF13247,Fer4_11
NP_416188.1,2,PF01314,AFOR_C
NP_416188.1,2,PF02730,AFOR_N
NP_416189.1,13,PF00037,Fer4
NP_416189.1,13,PF12797,Fer4_2
NP_416189.1,13,PF12798,Fer4_3
NP_416189.1,13,PF12800,Fer4_4
NP_416189.1,13,PF12837,Fer4_6
NP_416189.1,13,PF12838,Fer4_7
NP_416189.1,13,PF13183,Fer4_8
NP_416189.1,13,PF13187,Fer4_9
NP_416189.1,13,PF13237,Fer4_10
NP_416189.1,13,PF13247,Fer4_11
NP_416189.1,13,PF13534,Fer4_17
NP_416189.1,13,PF14697,Fer4_21
NP_416189.1,13,PF25160,LdpA_Fe-S-bd
NP_416191.1,2,PF00224,PK
NP_416191.1,2,PF02887,PK_C
NP_416193.1,3,PF01476,LysM
NP_416193.1,3,PF03734,YkuD
NP_416193.1,3,PF17969,Ldt_C
NP_416198.2,2,PF01458,SUFBD_core
NP_416198.2,2,PF19295,SufBD_N
NP_416202.1,3,PF01565,FAD_binding_4
NP_416202.1,3,PF02913,FAD-oxidase_C
NP_416202.1,3,PF13183,Fer4_8
NP_416207.1,2,PF08501,Shikimate_dh_N
NP_416207.1,2,PF18317,SDH_C
NP_416210.4,4,PF00441,Acyl-CoA_dh_1
NP_416210.4,4,PF02770,Acyl-CoA_dh_M
NP_416210.4,4,PF02771,Acyl-CoA_dh_N
NP_416210.4,4,PF08028,Acyl-CoA_dh_2
NP_416211.1,4,PF00165,HTH_AraC
NP_416211.1,4,PF02311,AraC_binding
NP_416211.1,4,PF07883,Cupin_2
NP_416211.1,4,PF12833,HTH_18
NP_416213.1,2,PF00766,ETF_alpha
NP_416213.1,2,PF01012,ETF
NP_416214.1,9,PF00070,Pyr_redox
NP_416214.1,9,PF00890,FAD_binding_2
NP_416214.1,9,PF01266,DAO
NP_416214.1,9,PF01494,FAD_binding_3
NP_416214.1,9,PF07992,Pyr_redox_2
NP_416214.1,9,PF12831,FAD_oxidored
NP_416214.1,9,PF13450,NAD_binding_8
NP_416214.1,9,PF21162,ETFQO_UQ-bd
NP_416214.1,9,PF26311,ETF-QO_FixC_C
NP_416216.5,2,PF00501,AMP-binding
NP_416216.5,2,PF13193,AMP-binding_C
NP_416217.1,3,PF00391,PEP-utilizers
NP_416217.1,3,PF01326,PPDK_N
NP_416217.1,3,PF02896,PEP-utilizers_C
NP_416224.1,2,PF00005,ABC_tran
NP_416224.1,2,PF13304,AAA_21
NP_416226.1,2,PF00950,ABC-3
NP_416226.1,2,PF01032,FecCD
NP_416227.1,2,PF00216,Bac_DNA_binding
NP_416227.1,2,PF18291,HU-HIG
NP_416228.1,5,PF01588,tRNA_bind
NP_416228.1,5,PF03147,FDX-ACB
NP_416228.1,5,PF03483,B3_4
NP_416228.1,5,PF03484,B5
NP_416228.1,5,PF17759,tRNA_synthFbeta
NP_416229.1,2,PF01409,tRNA-synt_2d
NP_416229.1,2,PF02912,Phe_tRNA-synt_N
NP_416233.1,2,PF00707,IF3_C
NP_416233.1,2,PF05198,IF3_N
NP_416234.1,4,PF00587,tRNA-synt_2b
NP_416234.1,4,PF02824,TGS
NP_416234.1,4,PF03129,HGTP_anticodon
NP_416234.1,4,PF07973,tRNA_SAD
NP_416237.3,2,PF00294,PfkB
NP_416237.3,2,PF08543,Phos_pyr_kin
NP_416239.1,2,PF01636,APH
NP_416239.1,2,PF03881,Fructosamin_kin
NP_416241.1,2,PF00702,Hydrolase
NP_416241.1,2,PF13419,HAD_2
NP_416248.1,2,PF02056,Glyco_hydro_4
NP_416248.1,2,PF11975,Glyco_hydro_4C
NP_416249.1,4,PF00165,HTH_AraC
NP_416249.1,4,PF02311,AraC_binding
NP_416249.1,4,PF07883,Cupin_2
NP_416249.1,4,PF12833,HTH_18
NP_416255.1,2,PF27096,UvrC_M
NP_416255.1,2,PF27115,Cho_C
NP_416257.1,3,PF07813,LTXXQ
NP_416257.1,3,PF13801,Metal_resist
NP_416257.1,3,PF16231,DUF4890
NP_416258.1,2,PF04952,AstE_AspA_hybrid
NP_416258.1,2,PF24827,AstE_AspA_cat
NP_416262.1,2,PF00155,Aminotran_1_2
NP_416262.1,2,PF00202,Aminotran_3
NP_416268.2,2,PF01547,SBP_bac_1
NP_416268.2,2,PF13416,SBP_bac_8
NP_416273.1,2,PF00293,NUDIX
NP_416273.1,2,PF14815,NUDIX_4
NP_416275.1,2,PF00208,ELFV_dehydrog
NP_416275.1,2,PF02812,ELFV_dehydrog_N
NP_416277.1,2,PF01131,Topoisom_bac
NP_416277.1,2,PF01751,Toprim
NP_416278.1,2,PF00586,AIRS
NP_416278.1,2,PF02769,AIRS_C
NP_416280.1,2,PF00574,CLP_protease
NP_416280.1,2,PF01343,Peptidase_S49
NP_416281.1,2,PF00710,Asparaginase
NP_416281.1,2,PF17763,Asparaginase_C
NP_416283.1,2,PF00083,Sugar_tr
NP_416283.1,2,PF07690,MFS_1
NP_416284.1,3,PF00455,DeoRC
NP_416284.1,3,PF08220,HTH_DeoR
NP_416284.1,3,PF08279,HTH_11
NP_416288.1,4,PF00107,ADH_zinc_N
NP_416288.1,4,PF01262,AlaDh_PNT_C
NP_416288.1,4,PF08240,ADH_N
NP_416288.1,4,PF16912,Glu_dehyd_C
NP_416289.1,2,PF00083,Sugar_tr
NP_416289.1,2,PF07690,MFS_1
NP_416290.1,4,PF00107,ADH_zinc_N
NP_416290.1,4,PF08240,ADH_N
NP_416290.1,4,PF13602,ADH_zinc_N_2
NP_416290.1,4,PF16912,Glu_dehyd_C
NP_416293.1,2,PF00044,Gp_dh_N
NP_416293.1,2,PF02800,Gp_dh_C
NP_416297.1,2,PF06798,PrkA
NP_416297.1,2,PF08298,AAA_PrkA
NP_416299.1,2,PF00990,GGDEF
NP_416299.1,2,PF17158,MASE4
NP_416300.2,2,PF00990,GGDEF
NP_416300.2,2,PF17155,GAPES1
NP_416304.1,3,PF00165,HTH_AraC
NP_416304.1,3,PF02311,AraC_binding
NP_416304.1,3,PF12833,HTH_18
NP_416306.2,3,PF04343,DUF488
NP_416306.2,3,PF22751,DUF488-N3a
NP_416306.2,3,PF22752,DUF488-N3i
NP_416308.4,3,PF00990,GGDEF
NP_416308.4,3,PF01590,GAF
NP_416308.4,3,PF13185,GAF_2
NP_416313.4,2,PF00126,HTH_1
NP_416313.4,2,PF03466,LysR_substrate
NP_416316.1,2,PF00355,Rieske
NP_416316.1,2,PF00848,Ring_hydroxyl_A
NP_416317.1,4,PF00111,Fer2
NP_416317.1,4,PF00175,NAD_binding_1
NP_416317.1,4,PF08030,NAD_binding_6
NP_416317.1,4,PF22290,DmmA-like_N
NP_416318.1,3,PF00570,HRDC
NP_416318.1,3,PF01612,DNA_pol_A_exo1
NP_416318.1,3,PF21293,RNAseD_HRDC_C
NP_416319.1,2,PF00501,AMP-binding
NP_416319.1,2,PF13193,AMP-binding_C
NP_416322.1,4,PF00270,DEAD
NP_416322.1,4,PF04851,ResIII
NP_416322.1,4,PF06733,DEAD_2
NP_416322.1,4,PF13307,Helicase_C_2
NP_416326.1,2,PF00425,Chorismate_bind
NP_416326.1,2,PF04715,Anth_synt_I_N
NP_416328.1,2,PF03313,SDH_alpha
NP_416328.1,2,PF03315,SDH_beta
NP_416329.4,2,PF00563,EAL
NP_416329.4,2,PF12792,CSS-motif
NP_416330.1,3,PF00571,CBS
NP_416330.1,3,PF03471,CorC_HlyC
NP_416330.1,3,PF03741,TerC
NP_416331.1,2,PF03610,EIIA-man
NP_416331.1,2,PF03830,PTSIIB_sorb
NP_416336.1,9,PF01209,Ubie_methyltran
NP_416336.1,9,PF02390,Methyltransf_4
NP_416336.1,9,PF05175,MTS
NP_416336.1,9,PF08241,Methyltransf_11
NP_416336.1,9,PF08242,Methyltransf_12
NP_416336.1,9,PF13489,Methyltransf_23
NP_416336.1,9,PF13649,Methyltransf_25
NP_416336.1,9,PF13847,Methyltransf_31
NP_416336.1,9,PF21302,Zn_ribbon_RlmA
NP_416341.1,2,PF01614,IclR_C
NP_416341.1,2,PF09339,HTH_IclR
NP_416342.4,2,PF00083,Sugar_tr
NP_416342.4,2,PF07690,MFS_1
NP_416344.1,4,PF00595,PDZ
NP_416344.1,4,PF03572,Peptidase_S41
NP_416344.1,4,PF11818,DUF3340
NP_416344.1,4,PF17804,TSP_NTD
NP_416346.4,2,PF01590,GAF
NP_416346.4,2,PF13185,GAF_2
NP_416349.2,5,PF01189,Methyltr_RsmB-F
NP_416349.2,5,PF13636,Methyltranf_PUA
NP_416349.2,5,PF17125,Methyltr_RsmF_N
NP_416349.2,5,PF21150,YebU_pre-PUA_dom
NP_416349.2,5,PF22458,RsmF-B_ferredox
NP_416355.1,2,PF04234,CopC
NP_416355.1,2,PF13205,Big_5
NP_416358.1,2,PF00929,RNase_T
NP_416358.1,2,PF20600,ExoX-like_C
NP_416359.1,2,PF00326,Peptidase_S9
NP_416359.1,2,PF02897,Peptidase_S9_N
NP_416363.1,6,PF02222,ATP-grasp
NP_416363.1,6,PF02655,ATP-grasp_3
NP_416363.1,6,PF02786,CPSase_L_D2
NP_416363.1,6,PF07478,Dala_Dala_lig_C
NP_416363.1,6,PF21244,PurT_C
NP_416363.1,6,PF22660,RS_preATP-grasp-like
NP_416365.1,2,PF00920,ILVD_EDD_N
NP_416365.1,2,PF24877,ILV_EDD_C
NP_416366.1,2,PF00479,G6PD_N
NP_416366.1,2,PF02781,G6PD_C
NP_416367.1,3,PF01380,SIS
NP_416367.1,3,PF01418,HTH_6
NP_416367.1,3,PF13580,SIS_2
NP_416368.1,2,PF00224,PK
NP_416368.1,2,PF02887,PK_C
NP_416370.2,6,PF01476,LysM
NP_416370.2,6,PF01551,Peptidase_M23
NP_416370.2,6,PF04225,LysM_OapA
NP_416370.2,6,PF08525,OapA_N
NP_416370.2,6,PF19425,Csd3_N2
NP_416370.2,6,PF22310,NMB0315_dom_I
NP_416372.1,2,PF00005,ABC_tran
NP_416372.1,2,PF13304,AAA_21
NP_416373.1,2,PF00950,ABC-3
NP_416373.1,2,PF01032,FecCD
NP_416374.1,6,PF00004,AAA
NP_416374.1,6,PF01078,Mg_chelatase
NP_416374.1,6,PF05491,WHD_RuvB
NP_416374.1,6,PF05496,RuvB_N
NP_416374.1,6,PF07728,AAA_5
NP_416374.1,6,PF17864,AAA_lid_4
NP_416375.1,4,PF00633,HHH
NP_416375.1,4,PF01330,RuvA_N
NP_416375.1,4,PF07499,RuvA_C
NP_416375.1,4,PF14520,HHH_5
NP_416378.1,2,PF01709,Transcrip_reg
NP_416378.1,2,PF20772,TACO1_YebC_N
NP_416380.1,3,PF00152,tRNA-synt_2
NP_416380.1,3,PF01336,tRNA_anti-codon
NP_416380.1,3,PF02938,GAD
NP_416384.1,6,PF00891,Methyltransf_2
NP_416384.1,6,PF01209,Ubie_methyltran
NP_416384.1,6,PF08241,Methyltransf_11
NP_416384.1,6,PF08242,Methyltransf_12
NP_416384.1,6,PF13649,Methyltransf_25
NP_416384.1,6,PF13847,Methyltransf_31
NP_416385.1,5,PF08003,Methyltransf_9
NP_416385.1,5,PF08241,Methyltransf_11
NP_416385.1,5,PF13489,Methyltransf_23
NP_416385.1,5,PF13649,Methyltransf_25
NP_416385.1,5,PF13847,Methyltransf_31
NP_416386.4,3,PF00384,Molybdopterin
NP_416386.4,3,PF01568,Molydop_binding
NP_416386.4,3,PF18364,Molybdopterin_N
NP_416387.1,5,PF03264,Cytochrom_NNT
NP_416387.1,5,PF09699,Paired_CXXCH_1
NP_416387.1,5,PF14522,Cytochrome_C7
NP_416387.1,5,PF14537,Cytochrom_c3_2
NP_416387.1,5,PF22113,Mtrc-MtrF_II-IV_dom
NP_416390.1,3,PF00750,tRNA-synt_1d
NP_416390.1,3,PF03485,Arg_tRNA_synt_N
NP_416390.1,3,PF05746,DALR_1
NP_416397.1,2,PF00072,Response_reg
NP_416397.1,2,PF01339,CheB_methylest
NP_416398.1,2,PF01739,CheR
NP_416398.1,2,PF03705,CheR_N
NP_416399.1,3,PF00015,MCPsignal
NP_416399.1,3,PF00672,HAMP
NP_416399.1,3,PF02203,TarH
NP_416400.1,3,PF00015,MCPsignal
NP_416400.1,3,PF00672,HAMP
NP_416400.1,3,PF02203,TarH
NP_416402.2,4,PF01584,CheW
NP_416402.2,4,PF02518,HATPase_c
NP_416402.2,4,PF02895,H-kinase_dim
NP_416402.2,4,PF09078,CheY-binding
NP_416403.1,2,PF00691,OmpA
NP_416403.1,2,PF13677,MotB_plug
NP_416404.1,2,PF01618,MotA_ExbB
NP_416404.1,2,PF20560,MotA_N
NP_416408.1,2,PF03811,Zn_ribbon_InsA
NP_416408.1,2,PF12759,HTH_Tnp_IS1
NP_416411.1,2,PF02358,Trehalose_PPase
NP_416411.1,2,PF08282,Hydrolase_3
NP_416413.1,2,PF00005,ABC_tran
NP_416413.1,2,PF13304,AAA_21
NP_416414.1,2,PF00532,Peripla_BP_1
NP_416414.1,2,PF13407,Peripla_BP_4
NP_416420.1,2,PF01490,Aa_trans
NP_416420.1,2,PF03222,Trp_Tyr_perm
NP_416421.1,2,PF02810,SEC-C
NP_416421.1,2,PF03695,UPF0149
NP_416423.4,7,PF00633,HHH
NP_416423.4,7,PF01541,GIY-YIG
NP_416423.4,7,PF02151,UVR
NP_416423.4,7,PF08459,UvrC_RNaseH_dom
NP_416423.4,7,PF14520,HHH_5
NP_416423.4,7,PF22920,UvrC_RNaseH
NP_416423.4,7,PF27096,UvrC_M
NP_416424.1,3,PF00072,Response_reg
NP_416424.1,3,PF00196,GerE
NP_416424.1,3,PF08281,Sigma70_r4_2
NP_416426.1,2,PF00196,GerE
